x,y,vx,vy,timestamp
526,253,-200,0,96.696
523,253,-200,0,96.725
520,253,-200,0,96.754
517,250,-200,-200,96.783
514,247,-200,-200,96.812
511,244,-200,-200,96.84
508,241,-200,-200,96.869
505,238,-200,-200,96.897
502,235,-200,-200,96.926
499,232,-200,-200,96.954
496,229,-200,-200,96.982
496,226,0,-200,97.01
496,223,0,-200,97.038
496,220,0,-200,97.066
496,217,0,-200,97.096
493,214,-200,-200,97.124
490,211,-200,-200,97.152
487,208,-200,-200,97.181
484,205,-200,-200,97.209
481,202,-200,-200,97.238
478,199,-200,-200,97.266
475,196,-200,-200,97.295
472,193,-200,-200,97.324
469,190,-200,-200,97.352
466,187,-200,-200,97.381
463,184,-200,-200,97.41
460,184,-200,0,97.439
457,184,-200,0,97.47
454,184,-200,0,97.499
451,184,-200,0,97.528
448,184,-200,0,97.555
445,181,-200,-200,97.584
442,178,-200,-200,97.614
442,175,0,-200,97.643
445,172,200,-200,97.671
448,169,200,-200,97.699
451,166,200,-200,97.728
448,163,-200,-200,97.756
445,160,-200,-200,97.784
442,157,-200,-200,97.814
439,154,-200,-200,97.842
436,151,-200,-200,97.87
433,148,-200,-200,97.899
433,145,0,-200,97.927
433,142,0,-200,97.955
433,139,0,-200,97.983
436,136,200,-200,98.011
439,133,200,-200,98.039
442,130,200,-200,98.068
445,127,200,-200,98.097
448,127,200,0,98.126
451,127,200,0,98.154
454,127,200,0,98.183
457,127,200,0,98.212
457,127,0,0,98.241
457,127,0,0,98.27
454,127,-200,0,98.299
451,127,-200,0,98.33
448,127,-200,0,98.359
445,127,-200,0,98.388
442,127,-200,0,98.416
439,127,-200,0,98.444
436,127,-200,0,98.473
433,127,-200,0,98.502
430,127,-200,0,98.531
427,127,-200,0,98.56
424,127,-200,0,98.588
421,127,-200,0,98.616
418,127,-200,0,98.645
415,127,-200,0,98.676
412,127,-200,0,98.705
409,127,-200,0,98.734
406,127,-200,0,98.763
403,127,-200,0,98.792
400,127,-200,0,98.82
397,127,-200,0,98.849
394,127,-200,0,98.876
391,127,-200,0,98.904
388,127,-200,0,98.933
385,127,-200,0,98.96
382,127,-200,0,98.989
379,127,-200,0,99.016
376,127,-200,0,99.043
373,127,-200,0,99.071
370,127,-200,0,99.1
367,127,-200,0,99.128
364,127,-200,0,99.156
361,127,-200,0,99.185
358,127,-200,0,99.214
355,127,-200,0,99.242
352,127,-200,0,99.271
349,130,-200,200,99.299
346,133,-200,200,99.327
343,136,-200,200,99.354
340,139,-200,200,99.382
337,142,-200,200,99.412
334,145,-200,200,99.44
331,148,-200,200,99.468
328,151,-200,200,99.497
325,154,-200,200,99.525
322,157,-200,200,99.552
319,160,-200,200,99.58
316,163,-200,200,99.608
313,166,-200,200,99.636
310,169,-200,200,99.665
307,172,-200,200,99.693
304,175,-200,200,99.721
301,178,-200,200,99.749
298,181,-200,200,99.777
295,184,-200,200,99.805
292,187,-200,200,99.833
289,190,-200,200,99.86
286,193,-200,200,99.888
283,196,-200,200,99.916
280,199,-200,200,99.944
277,202,-200,200,99.972
274,205,-200,200,100.0
271,208,-200,200,100.028
268,211,-200,200,100.057
265,214,-200,200,100.085
262,217,-200,200,100.113
259,220,-200,200,100.141
256,220,-200,0,100.169
253,220,-200,0,100.197
250,220,-200,0,100.225
247,220,-200,0,100.253
244,220,-200,0,100.282
241,220,-200,0,100.309
238,220,-200,0,100.337
235,220,-200,0,100.369
232,220,-200,0,100.398
229,220,-200,0,100.428
226,220,-200,0,100.458
223,220,-200,0,100.487
220,220,-200,0,100.514
217,220,-200,0,100.542
214,217,-200,-200,100.569
211,214,-200,-200,100.598
208,211,-200,-200,100.626
205,208,-200,-200,100.653
202,205,-200,-200,100.681
199,202,-200,-200,100.71
196,199,-200,-200,100.739
193,196,-200,-200,100.767
190,193,-200,-200,100.795
187,190,-200,-200,100.823
184,187,-200,-200,100.851
181,184,-200,-200,100.879
178,181,-200,-200,100.907
175,178,-200,-200,100.935
172,175,-200,-200,100.963
169,172,-200,-200,100.991
166,169,-200,-200,101.018
163,166,-200,-200,101.046
163,163,0,-200,101.074
166,160,200,-200,101.103
169,157,200,-200,101.13
172,157,200,0,101.158
175,157,200,0,101.186
178,157,200,0,101.213
181,157,200,0,101.241
184,157,200,0,101.27
187,157,200,0,101.299
190,157,200,0,101.326
193,157,200,0,101.354
196,157,200,0,101.382
199,157,200,0,101.41
202,157,200,0,101.438
205,160,200,200,101.466
208,163,200,200,101.493
211,166,200,200,101.521
214,169,200,200,101.549
217,172,200,200,101.576
220,175,200,200,101.603
223,178,200,200,101.631
226,181,200,200,101.659
229,184,200,200,101.686
232,187,200,200,101.715
235,190,200,200,101.743
238,193,200,200,101.771
235,196,-200,200,101.799
232,199,-200,200,101.827
229,202,-200,200,101.855
226,205,-200,200,101.882
223,208,-200,200,101.91
220,211,-200,200,101.937
217,214,-200,200,101.965
214,217,-200,200,101.993
211,220,-200,200,102.019
208,223,-200,200,102.047
205,226,-200,200,102.074
202,229,-200,200,102.104
199,232,-200,200,102.131
196,235,-200,200,102.159
193,238,-200,200,102.187
190,241,-200,200,102.215
187,244,-200,200,102.243
184,247,-200,200,102.272
181,250,-200,200,102.3
178,253,-200,200,102.329
175,256,-200,200,102.357
172,259,-200,200,102.384
169,262,-200,200,102.413
166,265,-200,200,102.441
163,268,-200,200,102.469
160,271,-200,200,102.497
157,274,-200,200,102.526
154,277,-200,200,102.553
151,280,-200,200,102.581
148,283,-200,200,102.609
145,286,-200,200,102.637
142,289,-200,200,102.665
139,292,-200,200,102.694
136,295,-200,200,102.721
133,298,-200,200,102.751
130,301,-200,200,102.781
127,304,-200,200,102.811
130,307,200,200,102.838
133,310,200,200,102.866
136,313,200,200,102.894
139,313,200,0,102.922
142,313,200,0,102.95
145,313,200,0,102.977
148,313,200,0,103.004
151,313,200,0,103.032
154,313,200,0,103.06
157,313,200,0,103.088
160,313,200,0,103.116
163,310,200,-200,103.144
166,307,200,-200,103.171
169,304,200,-200,103.199
172,301,200,-200,103.228
175,298,200,-200,103.256
178,295,200,-200,103.285
181,292,200,-200,103.313
184,289,200,-200,103.34
187,286,200,-200,103.368
190,283,200,-200,103.396
193,280,200,-200,103.425
196,277,200,-200,103.453
199,274,200,-200,103.481
202,271,200,-200,103.509
205,268,200,-200,103.537
208,265,200,-200,103.564
211,262,200,-200,103.592
214,259,200,-200,103.62
217,256,200,-200,103.648
220,253,200,-200,103.675
217,250,-200,-200,103.703
214,247,-200,-200,103.731
211,244,-200,-200,103.758
208,241,-200,-200,103.786
205,238,-200,-200,103.814
202,235,-200,-200,103.842
199,232,-200,-200,103.869
199,232,0,0,103.897
199,232,0,0,103.925
199,232,0,0,103.953
199,232,0,0,103.98
196,232,-200,0,104.007
193,232,-200,0,104.035
190,232,-200,0,104.064
187,232,-200,0,104.092
184,232,-200,0,104.12
181,232,-200,0,104.148
178,232,-200,0,104.175
178,232,0,0,104.204
178,232,0,0,104.232
181,232,200,0,104.26
184,232,200,0,104.288
187,232,200,0,104.316
190,232,200,0,104.344
193,232,200,0,104.371
196,229,200,-200,104.4
199,226,200,-200,104.428
202,223,200,-200,104.455
205,220,200,-200,104.483
208,217,200,-200,104.51
208,214,0,-200,104.538
208,211,0,-200,104.566
205,208,-200,-200,104.594
202,205,-200,-200,104.622
202,202,0,-200,104.65
202,199,0,-200,104.678
205,196,200,-200,104.706
208,193,200,-200,104.734
211,190,200,-200,104.762
214,187,200,-200,104.79
217,184,200,-200,104.82
220,181,200,-200,104.849
223,178,200,-200,104.877
226,175,200,-200,104.905
229,172,200,-200,104.933
232,169,200,-200,104.96
235,169,200,0,104.988
238,169,200,0,105.015
241,169,200,0,105.043
244,169,200,0,105.071
247,169,200,0,105.099
250,169,200,0,105.127
253,169,200,0,105.154
256,169,200,0,105.182
259,169,200,0,105.21
262,169,200,0,105.239
265,169,200,0,105.268
100,100,0,0,105.93
100,100,0,0,106.061
100,100,0,0,106.091
100,100,0,0,106.121
100,100,0,0,106.149
100,100,0,0,106.178
100,100,0,0,106.207
100,100,0,0,106.235
100,100,0,0,106.263
100,100,0,0,106.292
100,100,0,0,106.32
100,100,0,0,106.347
103,100,200,0,106.375
106,100,200,0,106.403
109,100,200,0,106.431
112,100,200,0,106.459
115,100,200,0,106.486
118,100,200,0,106.514
121,100,200,0,106.542
124,100,200,0,106.571
127,100,200,0,106.6
130,100,200,0,106.629
133,100,200,0,106.657
136,100,200,0,106.686
139,100,200,0,106.714
142,100,200,0,106.743
145,100,200,0,106.772
148,100,200,0,106.799
151,100,200,0,106.827
154,100,200,0,106.857
157,100,200,0,106.888
160,100,200,0,106.917
163,100,200,0,106.945
166,100,200,0,106.973
169,100,200,0,107.0
172,100,200,0,107.028
175,100,200,0,107.058
178,100,200,0,107.089
181,100,200,0,107.118
184,100,200,0,107.147
187,100,200,0,107.175
190,100,200,0,107.204
193,100,200,0,107.234
196,100,200,0,107.262
199,100,200,0,107.292
202,100,200,0,107.321
205,100,200,0,107.35
208,100,200,0,107.379
211,100,200,0,107.407
214,100,200,0,107.435
217,100,200,0,107.464
220,100,200,0,107.492
223,100,200,0,107.519
226,100,200,0,107.548
229,100,200,0,107.576
232,100,200,0,107.604
235,100,200,0,107.632
238,100,200,0,107.66
241,100,200,0,107.688
244,100,200,0,107.717
247,100,200,0,107.747
250,100,200,0,107.776
253,100,200,0,107.805
256,100,200,0,107.833
259,100,200,0,107.86
262,100,200,0,107.889
265,100,200,0,107.917
268,100,200,0,107.945
271,100,200,0,107.972
274,100,200,0,108.0
277,100,200,0,108.027
280,100,200,0,108.055
283,100,200,0,108.084
286,100,200,0,108.114
289,100,200,0,108.143
292,100,200,0,108.172
295,103,200,200,108.2
298,106,200,200,108.228
301,109,200,200,108.256
301,112,0,200,108.285
301,115,0,200,108.313
301,118,0,200,108.34
304,121,200,200,108.369
307,124,200,200,108.397
310,124,200,0,108.427
313,124,200,0,108.459
316,124,200,0,108.488
319,124,200,0,108.515
322,124,200,0,108.542
325,124,200,0,108.57
328,121,200,-200,108.597
328,118,0,-200,108.625
328,115,0,-200,108.653
325,112,-200,-200,108.68
322,109,-200,-200,108.708
319,109,-200,0,108.735
316,109,-200,0,108.763
313,109,-200,0,108.79
310,109,-200,0,108.818
307,109,-200,0,108.845
304,109,-200,0,108.872
301,109,-200,0,108.902
298,109,-200,0,108.931
295,109,-200,0,108.959
292,112,-200,200,108.987
289,115,-200,200,109.013
289,118,0,200,109.04
289,121,0,200,109.068
289,124,0,200,109.098
289,127,0,200,109.127
292,130,200,200,109.16
295,133,200,200,109.189
298,136,200,200,109.216
301,139,200,200,109.244
304,142,200,200,109.272
307,145,200,200,109.3
310,148,200,200,109.327
313,151,200,200,109.354
316,154,200,200,109.381
319,157,200,200,109.409
322,160,200,200,109.436
322,163,0,200,109.464
319,166,-200,200,109.491
316,169,-200,200,109.519
313,172,-200,200,109.546
310,175,-200,200,109.573
307,178,-200,200,109.601
304,181,-200,200,109.628
301,184,-200,200,109.655
298,187,-200,200,109.684
295,190,-200,200,109.714
292,193,-200,200,109.744
289,196,-200,200,109.773
286,199,-200,200,109.802
283,202,-200,200,109.83
280,205,-200,200,109.857
277,208,-200,200,109.885
274,211,-200,200,109.913
271,214,-200,200,109.94
268,217,-200,200,109.969
265,220,-200,200,109.996
262,220,-200,0,110.023
259,220,-200,0,110.05
256,220,-200,0,110.08
253,220,-200,0,110.107
250,220,-200,0,110.134
247,220,-200,0,110.162
244,220,-200,0,110.19
241,220,-200,0,110.217
238,220,-200,0,110.246
235,220,-200,0,110.274
232,220,-200,0,110.303
229,220,-200,0,110.331
226,220,-200,0,110.361
223,220,-200,0,110.39
220,220,-200,0,110.419
217,220,-200,0,110.447
214,220,-200,0,110.475
211,220,-200,0,110.503
208,220,-200,0,110.531
208,220,0,0,110.558
208,220,0,0,110.586
208,220,0,0,110.613
211,220,200,0,110.641
214,220,200,0,110.669
217,220,200,0,110.697
220,220,200,0,110.724
223,220,200,0,110.752
226,220,200,0,110.779
229,220,200,0,110.807
232,220,200,0,110.835
235,220,200,0,110.863
238,220,200,0,110.891
241,220,200,0,110.919
244,220,200,0,110.947
247,220,200,0,110.976
250,220,200,0,111.004
253,220,200,0,111.033
256,220,200,0,111.061
259,220,200,0,111.089
262,220,200,0,111.117
265,217,200,-200,111.145
268,214,200,-200,111.173
271,211,200,-200,111.201
271,208,0,-200,111.229
271,205,0,-200,111.256
271,202,0,-200,111.285
268,199,-200,-200,111.313
265,196,-200,-200,111.341
262,193,-200,-200,111.368
259,190,-200,-200,111.396
256,187,-200,-200,111.423
253,184,-200,-200,111.451
250,184,-200,0,111.479
247,184,-200,0,111.507
244,184,-200,0,111.534
241,184,-200,0,111.562
238,184,-200,0,111.59
235,184,-200,0,111.618
232,184,-200,0,111.646
229,184,-200,0,111.674
226,184,-200,0,111.702
223,187,-200,200,111.73
220,190,-200,200,111.758
217,193,-200,200,111.786
214,196,-200,200,111.814
214,199,0,200,111.841
214,202,0,200,111.869
214,205,0,200,111.897
217,208,200,200,111.925
220,211,200,200,111.952
223,214,200,200,111.98
226,214,200,0,112.006
229,214,200,0,112.035
232,214,200,0,112.062
235,214,200,0,112.09
238,214,200,0,112.118
241,214,200,0,112.145
244,214,200,0,112.173
247,214,200,0,112.201
250,214,200,0,112.229
253,214,200,0,112.257
256,211,200,-200,112.286
259,208,200,-200,112.314
262,205,200,-200,112.342
265,202,200,-200,112.37
268,199,200,-200,112.398
271,196,200,-200,112.426
274,193,200,-200,112.454
277,190,200,-200,112.481
280,187,200,-200,112.509
283,184,200,-200,112.537
286,181,200,-200,112.565
289,178,200,-200,112.592
292,175,200,-200,112.62
295,172,200,-200,112.648
298,169,200,-200,112.675
301,166,200,-200,112.703
304,163,200,-200,112.731
307,160,200,-200,112.759
310,157,200,-200,112.787
313,154,200,-200,112.815
316,151,200,-200,112.843
319,148,200,-200,112.87
322,145,200,-200,112.898
325,142,200,-200,112.926
328,139,200,-200,112.954
331,136,200,-200,112.982
334,133,200,-200,113.01
337,130,200,-200,113.039
340,127,200,-200,113.067
343,124,200,-200,113.096
346,121,200,-200,113.124
349,118,200,-200,113.152
352,115,200,-200,113.18
355,112,200,-200,113.207
358,109,200,-200,113.236
361,106,200,-200,113.263
364,103,200,-200,113.292
367,100,200,-200,113.32
370,97,200,-200,113.348
373,94,200,-200,113.376
376,91,200,-200,113.403
379,91,200,0,113.431
382,91,200,0,113.459
385,91,200,0,113.486
388,91,200,0,113.514
391,91,200,0,113.541
394,91,200,0,113.569
397,91,200,0,113.596
400,91,200,0,113.624
403,91,200,0,113.652
406,91,200,0,113.679
403,91,-200,0,113.707
400,91,-200,0,113.735
397,91,-200,0,113.762
394,91,-200,0,113.79
391,91,-200,0,113.817
388,91,-200,0,113.845
385,91,-200,0,113.872
382,91,-200,0,113.9
379,91,-200,0,113.927
376,91,-200,0,113.954
373,91,-200,0,113.982
370,91,-200,0,114.008
367,91,-200,0,114.036
364,91,-200,0,114.063
361,91,-200,0,114.091
358,91,-200,0,114.118
355,91,-200,0,114.146
352,91,-200,0,114.173
352,91,0,0,114.2
352,91,0,0,114.229
355,91,200,0,114.257
358,91,200,0,114.285
361,91,200,0,114.313
364,91,200,0,114.34
367,91,200,0,114.368
370,91,200,0,114.396
373,91,200,0,114.424
376,91,200,0,114.451
379,91,200,0,114.479
382,91,200,0,114.507
385,91,200,0,114.534
388,91,200,0,114.562
391,91,200,0,114.59
394,91,200,0,114.617
397,91,200,0,114.645
400,91,200,0,114.672
403,91,200,0,114.7
406,91,200,0,114.727
409,91,200,0,114.755
412,91,200,0,114.783
415,91,200,0,114.811
418,91,200,0,114.839
421,91,200,0,114.866
424,91,200,0,114.893
427,91,200,0,114.921
430,91,200,0,114.948
433,91,200,0,114.976
436,91,200,0,115.002
439,91,200,0,115.031
442,91,200,0,115.06
445,91,200,0,115.09
448,91,200,0,115.118
451,91,200,0,115.146
454,91,200,0,115.173
457,91,200,0,115.2
460,91,200,0,115.229
463,91,200,0,115.256
466,91,200,0,115.285
466,91,0,0,115.313
463,91,-200,0,115.34
460,91,-200,0,115.368
457,91,-200,0,115.395
454,91,-200,0,115.423
451,91,-200,0,115.451
448,91,-200,0,115.478
445,91,-200,0,115.505
442,91,-200,0,115.533
442,91,0,0,115.56
442,91,0,0,115.588
445,91,200,0,115.615
448,91,200,0,115.642
448,91,0,0,115.67
448,91,0,0,115.698
445,91,-200,0,115.726
442,91,-200,0,115.753
439,91,-200,0,115.78
436,91,-200,0,115.808
433,91,-200,0,115.836
430,91,-200,0,115.863
427,91,-200,0,115.89
424,91,-200,0,115.918
421,91,-200,0,115.945
418,91,-200,0,115.973
415,91,-200,0,116.0
412,91,-200,0,116.027
409,91,-200,0,116.077
406,91,-200,0,116.113
403,91,-200,0,116.142
400,91,-200,0,116.17
397,91,-200,0,116.199
394,91,-200,0,116.228
391,91,-200,0,116.256
388,91,-200,0,116.285
385,91,-200,0,116.313
382,91,-200,0,116.34
382,91,0,0,116.369
382,91,0,0,116.396
385,91,200,0,116.424
388,91,200,0,116.452
391,91,200,0,116.48
394,91,200,0,116.508
397,91,200,0,116.536
400,91,200,0,116.563
403,91,200,0,116.591
406,91,200,0,116.619
409,91,200,0,116.646
412,91,200,0,116.674
415,91,200,0,116.702
418,91,200,0,116.729
421,91,200,0,116.757
424,91,200,0,116.785
427,91,200,0,116.812
430,91,200,0,116.84
433,91,200,0,116.868
436,91,200,0,116.896
439,91,200,0,116.924
442,91,200,0,116.952
445,91,200,0,116.98
448,91,200,0,117.007
451,91,200,0,117.035
454,91,200,0,117.063
457,91,200,0,117.092
460,91,200,0,117.122
463,91,200,0,117.151
466,91,200,0,117.18
469,94,200,200,117.207
472,97,200,200,117.235
475,100,200,200,117.263
478,103,200,200,117.291
481,106,200,200,117.32
484,109,200,200,117.347
487,112,200,200,117.374
490,115,200,200,117.402
493,118,200,200,117.43
496,121,200,200,117.458
499,124,200,200,117.486
502,127,200,200,117.515
505,130,200,200,117.544
508,133,200,200,117.572
511,136,200,200,117.6
514,139,200,200,117.628
517,142,200,200,117.656
520,145,200,200,117.684
523,148,200,200,117.712
526,151,200,200,117.74
529,154,200,200,117.768
532,157,200,200,117.796
535,160,200,200,117.825
538,163,200,200,117.853
541,166,200,200,117.88
544,169,200,200,117.908
547,172,200,200,117.936
550,175,200,200,117.964
553,178,200,200,117.992
556,181,200,200,118.018
559,184,200,200,118.046
562,187,200,200,118.073
562,190,0,200,118.102
559,193,-200,200,118.13
556,196,-200,200,118.157
553,199,-200,200,118.185
550,202,-200,200,118.212
547,205,-200,200,118.24
544,208,-200,200,118.268
541,208,-200,0,118.297
541,208,0,0,118.324
541,208,0,0,118.352
541,208,0,0,118.379
544,208,200,0,118.407
547,208,200,0,118.435
550,208,200,0,118.463
553,208,200,0,118.49
556,208,200,0,118.518
559,208,200,0,118.545
562,205,200,-200,118.574
565,202,200,-200,118.601
568,199,200,-200,118.629
571,196,200,-200,118.658
574,193,200,-200,118.685
574,190,0,-200,118.713
571,187,-200,-200,118.741
568,184,-200,-200,118.769
565,181,-200,-200,118.796
562,178,-200,-200,118.824
559,175,-200,-200,118.852
556,172,-200,-200,118.88
556,172,0,0,118.908
556,172,0,0,118.935
556,172,0,0,118.963
556,172,0,0,118.991
556,172,0,0,119.017
556,172,0,0,119.046
556,175,0,200,119.073
556,178,0,200,119.101
556,181,0,200,119.129
553,184,-200,200,119.158
550,187,-200,200,119.188
547,190,-200,200,119.216
544,190,-200,0,119.244
541,190,-200,0,119.273
541,190,0,0,119.301
541,190,0,0,119.329
541,190,0,0,119.356
544,190,200,0,119.384
547,190,200,0,119.412
550,190,200,0,119.44
553,190,200,0,119.47
556,193,200,200,119.499
559,196,200,200,119.527
562,199,200,200,119.555
565,202,200,200,119.583
568,205,200,200,119.611
571,208,200,200,119.639
574,211,200,200,119.667
574,214,0,200,119.695
571,217,-200,200,119.723
568,220,-200,200,119.751
565,223,-200,200,119.779
562,226,-200,200,119.807
559,229,-200,200,119.836
556,232,-200,200,119.864
553,235,-200,200,119.891
550,238,-200,200,119.919
547,241,-200,200,119.947
547,244,0,200,119.975
547,247,0,200,120.002
547,250,0,200,120.029
550,253,200,200,120.06
553,256,200,200,120.089
556,259,200,200,120.118
559,262,200,200,120.146
562,265,200,200,120.173
565,268,200,200,120.201
568,268,200,0,120.229
571,268,200,0,120.257
574,268,200,0,120.286
577,268,200,0,120.314
580,268,200,0,120.342
583,268,200,0,120.369
586,268,200,0,120.397
589,265,200,-200,120.425
592,262,200,-200,120.453
595,259,200,-200,120.48
598,256,200,-200,120.508
601,253,200,-200,120.535
601,250,0,-200,120.563
601,247,0,-200,120.591
598,244,-200,-200,120.618
595,241,-200,-200,120.646
592,238,-200,-200,120.674
589,235,-200,-200,120.702
586,232,-200,-200,120.729
583,229,-200,-200,120.757
580,226,-200,-200,120.785
577,223,-200,-200,120.813
574,220,-200,-200,120.84
571,217,-200,-200,120.868
568,214,-200,-200,120.896
565,211,-200,-200,120.924
565,208,0,-200,120.951
568,205,200,-200,120.979
571,205,200,0,121.006
574,205,200,0,121.033
577,205,200,0,121.062
580,205,200,0,121.09
583,208,200,200,121.118
586,211,200,200,121.145
589,214,200,200,121.173
589,217,0,200,121.203
586,220,-200,200,121.232
583,223,-200,200,121.261
580,226,-200,200,121.29
577,229,-200,200,121.318
574,229,-200,0,121.346
571,229,-200,0,121.373
568,229,-200,0,121.401
565,229,-200,0,121.429
562,229,-200,0,121.457
559,229,-200,0,121.484
556,229,-200,0,121.512
553,226,-200,-200,121.54
550,223,-200,-200,121.568
550,220,0,-200,121.596
553,217,200,-200,121.624
556,214,200,-200,121.652
559,211,200,-200,121.679
562,211,200,0,121.707
565,211,200,0,121.735
568,211,200,0,121.763
568,211,0,0,121.79
568,211,0,0,121.818
565,211,-200,0,121.846
562,211,-200,0,121.874
559,211,-200,0,121.901
556,211,-200,0,121.929
553,214,-200,200,121.957
550,217,-200,200,121.985
547,220,-200,200,122.011
547,223,0,200,122.039
547,226,0,200,122.068
550,229,200,200,122.096
553,232,200,200,122.124
556,235,200,200,122.151
559,238,200,200,122.179
562,241,200,200,122.206
565,244,200,200,122.234
568,247,200,200,122.262
565,250,-200,200,122.291
562,253,-200,200,122.319
559,256,-200,200,122.346
556,259,-200,200,122.374
553,262,-200,200,122.402
553,265,0,200,122.43
553,268,0,200,122.458
556,271,200,200,122.485
559,274,200,200,122.512
562,277,200,200,122.54
565,280,200,200,122.567
568,283,200,200,122.595
571,286,200,200,122.623
574,289,200,200,122.651
577,292,200,200,122.679
574,295,-200,200,122.706
571,298,-200,200,122.735
568,301,-200,200,122.762
565,304,-200,200,122.79
562,304,-200,0,122.818
562,304,0,0,122.846
562,304,0,0,122.874
562,304,0,0,122.902
565,304,200,0,122.93
568,304,200,0,122.957
571,304,200,0,122.985
574,304,200,0,123.012
577,304,200,0,123.039
580,304,200,0,123.067
583,301,200,-200,123.096
586,298,200,-200,123.123
589,295,200,-200,123.151
592,292,200,-200,123.179
595,289,200,-200,123.207
595,286,0,-200,123.235
592,283,-200,-200,123.264
589,280,-200,-200,123.294
586,277,-200,-200,123.323
583,274,-200,-200,123.35
580,271,-200,-200,123.378
577,268,-200,-200,123.406
574,265,-200,-200,123.434
574,262,0,-200,123.462
577,259,200,-200,123.49
580,256,200,-200,123.518
583,253,200,-200,123.545
586,250,200,-200,123.573
589,247,200,-200,123.602
592,244,200,-200,123.63
595,241,200,-200,123.658
592,238,-200,-200,123.686
589,235,-200,-200,123.714
586,232,-200,-200,123.742
583,229,-200,-200,123.769
580,226,-200,-200,123.797
577,223,-200,-200,123.824
577,220,0,-200,123.852
577,217,0,-200,123.88
580,217,200,0,123.907
583,217,200,0,123.935
586,217,200,0,123.963
589,217,200,0,123.991
592,217,200,0,124.018
595,217,200,0,124.045
598,217,200,0,124.073
601,217,200,0,124.101
604,220,200,200,124.129
607,223,200,200,124.156
610,226,200,200,124.184
613,229,200,200,124.212
616,232,200,200,124.24
619,235,200,200,124.268
622,238,200,200,124.296
625,241,200,200,124.324
625,244,0,200,124.351
625,247,0,200,124.379
625,250,0,200,124.407
622,253,-200,200,124.435
619,256,-200,200,124.463
616,259,-200,200,124.49
613,262,-200,200,124.518
610,262,-200,0,124.546
607,262,-200,0,124.573
604,262,-200,0,124.602
601,262,-200,0,124.63
598,262,-200,0,124.657
595,262,-200,0,124.685
592,262,-200,0,124.713
589,262,-200,0,124.74
586,262,-200,0,124.768
583,259,-200,-200,124.796
580,256,-200,-200,124.825
577,253,-200,-200,124.853
574,250,-200,-200,124.881
571,247,-200,-200,124.908
571,244,0,-200,124.936
571,241,0,-200,124.964
571,238,0,-200,124.991
571,235,0,-200,125.018
571,232,0,-200,125.046
571,229,0,-200,125.074
571,226,0,-200,125.101
571,223,0,-200,125.129
571,220,0,-200,125.157
571,217,0,-200,125.184
571,214,0,-200,125.212
571,211,0,-200,125.239
574,208,200,-200,125.267
577,205,200,-200,125.297
580,202,200,-200,125.326
583,199,200,-200,125.355
586,196,200,-200,125.383
589,193,200,-200,125.411
589,190,0,-200,125.44
586,187,-200,-200,125.468
583,184,-200,-200,125.496
580,181,-200,-200,125.523
577,178,-200,-200,125.551
574,175,-200,-200,125.579
571,172,-200,-200,125.607
568,169,-200,-200,125.634
565,166,-200,-200,125.662
562,163,-200,-200,125.69
559,160,-200,-200,125.718
556,157,-200,-200,125.746
553,154,-200,-200,125.773
550,151,-200,-200,125.801
550,148,0,-200,125.829
553,145,200,-200,125.857
556,142,200,-200,125.885
559,139,200,-200,125.913
562,139,200,0,125.941
565,139,200,0,125.968
568,139,200,0,125.996
571,139,200,0,126.022
571,139,0,0,126.05
568,139,-200,0,126.078
565,139,-200,0,126.106
562,139,-200,0,126.134
559,139,-200,0,126.162
556,139,-200,0,126.189
553,139,-200,0,126.217
550,139,-200,0,126.245
547,139,-200,0,126.275
544,139,-200,0,126.302
541,139,-200,0,126.33
538,139,-200,0,126.357
535,139,-200,0,126.385
532,139,-200,0,126.412
529,139,-200,0,126.44
526,139,-200,0,126.468
523,139,-200,0,126.496
520,139,-200,0,126.524
517,139,-200,0,126.552
514,139,-200,0,126.579
511,139,-200,0,126.608
508,139,-200,0,126.635
505,139,-200,0,126.663
502,139,-200,0,126.691
499,139,-200,0,126.719
499,139,0,0,126.747
502,139,200,0,126.776
505,139,200,0,126.805
508,139,200,0,126.833
511,139,200,0,126.861
514,139,200,0,126.889
517,139,200,0,126.917
520,139,200,0,126.945
523,139,200,0,126.972
526,139,200,0,127.0
529,142,200,200,127.027
532,145,200,200,127.055
535,148,200,200,127.083
535,151,0,200,127.112
535,154,0,200,127.141
535,157,0,200,127.168
535,160,0,200,127.195
532,163,-200,200,127.223
529,166,-200,200,127.251
526,169,-200,200,127.28
523,172,-200,200,127.307
520,175,-200,200,127.335
517,178,-200,200,127.364
514,181,-200,200,127.393
511,184,-200,200,127.421
508,187,-200,200,127.449
511,190,200,200,127.477
514,193,200,200,127.505
517,196,200,200,127.533
520,199,200,200,127.56
523,202,200,200,127.588
526,205,200,200,127.616
529,208,200,200,127.643
532,211,200,200,127.671
535,214,200,200,127.699
538,214,200,0,127.727
541,214,200,0,127.755
544,214,200,0,127.782
547,214,200,0,127.81
550,214,200,0,127.838
553,214,200,0,127.866
556,214,200,0,127.893
559,211,200,-200,127.921
562,208,200,-200,127.949
565,205,200,-200,127.977
568,202,200,-200,128.004
568,199,0,-200,128.031
565,196,-200,-200,128.059
562,193,-200,-200,128.087
559,190,-200,-200,128.115
556,187,-200,-200,128.143
553,184,-200,-200,128.171
550,181,-200,-200,128.198
547,178,-200,-200,128.226
544,175,-200,-200,128.254
541,172,-200,-200,128.283
538,169,-200,-200,128.31
